autoria_nome_publico;total;aon;aon_sucesso;aon_falha;flex;flex_sucesso;flex_falha;sub;sub_sucesso;sub_falha
histórias de tirar o sono;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
histórias sem quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hkyll e andy;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hobrat;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
hotmind comics editora;3;2,0;0,0;2,0;1,0;1,0;0,0;0,0;0,0;0,0
house 137 studio;3;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hq daisy monkey;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hq do anjourbano;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hq dusk & dawn cataclismo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hq e manga brasil;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hq manchados de sangue;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hq missão lendária;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hq nuux;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hqbr;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hqs canhotas;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hqs de mateus de mello furquim;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hugo canuto;5;3,0;3,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
humor da depressão;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
humor de cada dia;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
hurulla club;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
hyl art;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
hyperion comics;4;0,0;0,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
hámor edições;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
ibraim roberson;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
ico duarte e seus projetinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ifl-sp;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
igor albuquerque;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
igor diogo;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
igor fernando;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
igor santos bastos;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
ikarow;3;1,0;1,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
ilha kaijuu;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
illustra doug;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
iluminus;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ilustrando nosso amor;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ilustrart: ilustração e design;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ilustrações com meg4mente!;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ilustrações de garotas mangá;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ilustrações e quadrinhos 1luska1;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
imaginário sociológico;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
imasugu -  ajuda pra custeio;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
impydragon arte;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
indievisivel press;29;0,0;0,0;0,0;29,0;29,0;0,0;0,0;0,0;0,0
infinity world;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
iniciativa vingadores;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ink-mix studio;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
instituto aprenda.bio;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
instituto literáfrica;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
instituto vladimir herzog;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
irina alves;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
isa danoninho;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
isaac editora;3;3,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0
isaac ferreira dos santos;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
isaac tiago;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
isabella schneider de oliveira;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
isac da infinity;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
isadora ferraz;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
isaias santos silva;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
isaque arêas;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
iuri gama;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
ivo (websérie);1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
j.l.padilha;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
j.m. duclerc falcão;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jaciara nisaria dantas;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jack azulita;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jackie rodrigues;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jackson gonçalves;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jacob athias tutoriais;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
jafeth ribeiro;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jailson silva;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
james lee;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jane carmen oliveira;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
januarissimo vivendo de quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
jao de merda;2;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0
jarbas pereira;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jardim de tinta;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jarlan félix;2;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0
jayson santos;3;1,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0
jbraga comunicação;7;1,0;0,0;1,0;6,0;6,0;0,0;0,0;0,0;0,0
jean carlos;5;4,0;3,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
jean carlos virginio de sá;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jean galvao;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jean okada;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
jean santos;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jefferson costa;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jefferson henning;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jefferson venancius;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jerri dias da silva;2;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jesga machado;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jg histórias;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
jhonas;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jhonas vieira;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jhonatan freire;4;1,0;0,0;1,0;3,0;2,0;1,0;0,0;0,0;0,0
jilton joselito de lucena ferreira;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jimmy rus;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
joanna maciel;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
joao vitor nunes;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
johan wolf;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
john byrne comics & more;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
john dellevanera;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
john russo;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
john symon;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
johnatan marques;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
johnatan srs;3;3,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0
jonas designer;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jonathan schiessl;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jonathas ramos;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jonnas;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
jonnhy jota;3;1,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0
jorake 12;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jorge de barros;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
jorge junior;2;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0
jorge luis garcia;2;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jorge luiz cerqueira peixoto;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jornada cosplayer e influenciadora;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
josafat barbosa awyató;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
joshua cordeiro;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
josias silveira;4;0,0;0,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
josinaldo lira de farias filho;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
josé augusto luz;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
josé de arimateia de brito cavalcante;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
josé roberto cavalcante alves;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
josé roberto torero;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
josé veríssimo e ju veríssimo;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
josé vitor ferreira queiroz;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
josé wilson magalhães;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
jota a;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jozz;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
joão azeitona vieira;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
joão cesário hq;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
joão daniel da silva freitas;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
joão gabriel;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
joão lucas gonçalves da silva;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
joão lázaro brito dias;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
joão marcos souza do nascimento;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
joão miranda ilustrador;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
joão pedro;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
joão silveira;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
joão vitor palermo;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jp da silva;15;2,0;0,0;2,0;13,0;13,0;0,0;0,0;0,0;0,0
jp stories;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jp_schimidt;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
jpanimations editora;4;0,0;0,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
jr hellboy menezes;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
judao.com.br;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
julhelena;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
julia bax;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
juliana fiorese;5;5,0;4,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
juliana lossio;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
juliana loyola;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
juliano rocha oliveira;3;2,0;0,0;2,0;0,0;0,0;0,0;1,0;0,0;1,0
juliano sousa;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
julio almeida;3;1,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;0,0
jun sugiyama;3;1,0;1,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
junior cortizo;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
jão;3;2,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
jéssica alves da silva;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
júlia frança;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
júlia helena;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
kado;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
kael vitorelo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
kai;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
kai faz umas artes;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
kai maxnuk;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
kainã lacerda;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
kaio;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
kaio moreira;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
kaiowá media;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
kaminari no kenshi/tropa relâmpago;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
kaminari rondonia;3;0,0;0,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0
kampos;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
kao & misa;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
kari esteves;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
karipola;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
karolyne rocha - art;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
kash fyre;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
katsuya harada;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
katty winne(verse) fazendo arte;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ken no tsumi - o pecado da espada;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
keto comics;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
keto pagano;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
kiko garcia;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
kiko mello;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
kiko welbber;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
kiwii anônimo;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
klabroom studio;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
klebs junior - instituto hq;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
klewerton bortoli;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
komix brasil;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
korekara;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
kuork tradutores errantes;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
kuroi kuraiyuki;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
kyuu mangaka;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
l j animações;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
la saga de bryan;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
laboralivros;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
laboratório leds / ufop;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
laboratório mangue geek;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lacerda;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lacruz;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lado b lado a;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lady stardust;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lady's comics;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lais lima menini;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lana potiguara;3;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lancelott martins (catalogador hq brasil);1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lara nicolau;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lari macedo;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
larissa becko;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
larissa palmieri;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
lark;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lasciva;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
laudo ferreira;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
laura athayde;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
laura jardim;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
laís machado (vagalumie);1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
legião do abismo;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
leia hq nacional, curta charges;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
leiliane de brito silva lima;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lelis;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lenari editores associados;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lendo quadrinhos nacionais;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
lennon lopes;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
leno carvalho;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lenyz comics;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
leonardo;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
leonardo ferreira;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
leonardo finocchi;8;6,0;6,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
leonardo gonçalves da silva;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
leonardo maciel;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
leonardo melo;2;0,0;0,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
leonardo santana;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
leonardo solano teodoro;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
leonardo vicente di sessa;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
leonel andreoli;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
letícia pusti;3;1,0;1,0;0,0;2,0;2,0;0,0;0,0;0,0;0,0
levi tonin de souza;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lexy soares;4;2,0;0,0;2,0;2,0;2,0;0,0;0,0;0,0;0,0
leãonegro;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
life in code;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
ligia zanella;3;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lila cruz;4;3,0;1,0;2,0;0,0;0,0;0,0;1,0;0,0;1,0
lilo viana;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lindenberg de paula mota;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
line lemos;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
linha especial de cadernos;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
linhas de tensão;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lino arruda;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lita hayata;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
liverpool comics;2;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0
livro poemação.;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lobo limão;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
loki artes;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
lorar laurenti;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lorde jimmy;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lorena giostri;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lorena herrero;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
lorobuono fumetti;4;0,0;0,0;0,0;4,0;4,0;0,0;0,0;0,0;0,0
"los 3 ""inimigos"" por tiago recchia";1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
lote 42;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lovelove6;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
ltg;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
lu;2;2,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0
lua bueno cyriaco;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
luaan fellipe;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lualfe;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
luan  zuchi;7;1,0;1,0;0,0;6,0;6,0;0,0;0,0;0,0;0,0
luan bani;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
luana cristini;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
luara almeida;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas alves;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lucas andrade;2;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lucas celestino;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lucas costa;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
lucas gehre;2;2,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas libanio;1;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas lincoln;3;0,0;0,0;0,0;3,0;3,0;0,0;0,0;0,0;0,0
lucas m. ribeiro (lmr);1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas mariano da cunha e silva;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lucas marques sampaio;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas mendonça;3;3,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas nascimento;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lucas oliveira;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
lucas pereira;3;2,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lucas salles;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lucas sb art;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
lucas t. vasconcelos;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
lucasilva;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0
lucasilvartes;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
luciano félix;6;1,0;1,0;0,0;5,0;5,0;0,0;0,0;0,0;0,0
luciano harres braga;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
luciano salles;3;1,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;0,0
lucio luiz;2;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0
lucy fidelis;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
lucy minene;1;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0
luis henrique moraes;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
luissandro almeida;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
luiz alberto de castro;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
luiz andrade;5;3,0;1,0;2,0;1,0;1,0;0,0;1,0;0,0;1,0
luiz asaf;1;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0
luiz carlos machado;1;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
luiz felipe l. valsani;1;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0
